Amount,Collateral,CustomerID,EndDate,InterestRate,LoanID,LoanType,PaymentFrequency,StartDate,Status
73429.49,where,433161,2043-04-25,14.65,8621008839192,Personal,Annually,2022-06-29,Defaulted
17252.33,center,421297,2053-08-15,10.05,2053469090163,Mortgage,Quarterly,2023-06-16,Active
37192.61,time,441285,2032-04-15,5.5,8034986040563,Mortgage,Annually,2021-02-26,Defaulted
60716.72,to,401804,2053-09-12,2.9,4934477217714,Auto,Annually,2024-01-26,Active
47090.23,professor,428223,2037-03-05,11.72,6919591226924,Mortgage,Monthly,2021-09-22,Defaulted
62186.22,place,448523,2041-04-26,7.49,5343949156853,Personal,Annually,2020-12-12,Defaulted
34059.7,evening,429173,2030-05-10,13.82,5772121185427,Mortgage,Monthly,2023-02-21,Active
26943.19,stuff,422202,2045-09-06,6.7,3839691120579,Personal,Quarterly,2024-07-25,Closed
11419.14,answer,413236,2026-11-21,14.74,7563692010505,Auto,Monthly,2020-07-08,Closed
91771.74,physical,438938,2033-09-13,4.06,7467249357960,Mortgage,Quarterly,2021-09-14,Active
78917.52,history,448651,2046-04-25,13.33,7101772259250,Auto,Annually,2022-07-20,Defaulted
61908.63,pull,414736,2033-08-18,6.35,1991080464190,Personal,Quarterly,2020-12-15,Active
25774.25,shake,416710,2053-06-10,13.34,2897473260519,Personal,Annually,2022-03-18,Active
10268.15,interview,430191,2045-08-20,2.61,8879432469993,Auto,Annually,2022-07-20,Closed
68093.32,city,443590,2026-08-24,4.06,6216576760304,Auto,Monthly,2023-02-20,Closed
62701.31,board,403050,2031-09-19,7.01,1228783373816,Mortgage,Annually,2023-01-07,Defaulted
41573.76,need,449577,2030-08-05,3.28,5901172906374,Mortgage,Annually,2020-09-28,Active
56554.45,people,445680,2028-02-24,12.33,7777967617732,Auto,Monthly,2020-03-04,Defaulted
21387.67,sport,448511,2033-07-20,7.56,9022403765831,Auto,Annually,2021-03-01,Closed
51428.22,design,424278,2054-01-26,12.48,7999819854422,Personal,Annually,2023-10-11,Active
56397.9,firm,438019,2035-10-23,9.24,7426825409332,Mortgage,Monthly,2022-09-02,Active
67749.7,out,448464,2054-07-19,5.17,1964098725991,Auto,Annually,2021-09-12,Active
13734.98,kind,429408,2054-04-26,3.87,6354475346233,Personal,Quarterly,2020-10-30,Closed
92462.51,body,449762,2041-01-27,5.47,2241120419918,Personal,Monthly,2023-03-29,Closed
58670.97,pressure,426214,2043-01-25,7.67,6751615269478,Mortgage,Quarterly,2023-07-10,Active
91891.73,ability,417789,2040-11-29,6.47,6943925622687,Mortgage,Annually,2021-05-21,Defaulted
62230.3,several,436781,2040-06-13,3.16,3181927751885,Auto,Monthly,2023-12-10,Defaulted
11423.75,down,415400,2028-12-09,9.15,8000517839341,Auto,Annually,2023-05-28,Closed
83662.16,president,402468,2031-10-20,8.66,1755698798151,Auto,Annually,2021-04-28,Closed
73894.48,paper,421232,2028-05-19,13.19,5359963737689,Mortgage,Annually,2020-10-30,Closed
81699.62,reflect,423934,2039-02-03,8.59,9767044587049,Mortgage,Monthly,2024-02-13,Defaulted
5290.69,democratic,417303,2040-09-12,13.12,6098742506166,Mortgage,Monthly,2020-02-21,Defaulted
60594.58,until,422195,2050-06-30,2.92,7399212154207,Mortgage,Quarterly,2022-10-10,Active
8075.95,great,405235,2034-08-17,10.53,4451986297786,Personal,Monthly,2023-09-15,Closed
31921.51,human,419256,2037-10-05,14,5629577097640,Mortgage,Quarterly,2022-12-11,Closed
24209.36,deep,410852,2045-09-26,4.05,9718160377818,Personal,Monthly,2021-02-12,Closed
64038.15,community,431439,2033-01-28,13.41,3983926382692,Auto,Quarterly,2020-02-27,Defaulted
51373.73,physical,440822,2027-03-31,10.1,7743559020993,Auto,Annually,2023-10-23,Closed
65077.91,policy,418328,2037-05-13,6.39,3911225841589,Mortgage,Quarterly,2021-06-17,Defaulted
77411.55,one,448347,2053-12-20,14.12,3477823063368,Auto,Quarterly,2021-12-16,Defaulted
30319.28,up,444849,2033-07-04,11.02,8004344847144,Auto,Annually,2022-10-12,Defaulted
43916.57,person,448365,2039-06-15,11.95,7688142257176,Mortgage,Monthly,2021-03-12,Active
83893.89,TV,448286,2041-05-02,7.24,2429097109475,Mortgage,Quarterly,2023-05-09,Active
24140.63,staff,416230,2031-08-17,8.33,9867526668793,Mortgage,Annually,2021-10-31,Active
53647.35,present,438025,2048-07-15,7.09,5000400877463,Auto,Monthly,2020-09-02,Active
54144.92,strong,443334,2039-09-13,12.9,2056684387602,Mortgage,Annually,2023-10-09,Closed
41852.64,model,411504,2039-02-10,8.85,2292207508848,Mortgage,Annually,2021-02-27,Closed
24968.88,huge,421501,2042-03-04,14.87,4739731546330,Auto,Annually,2022-09-18,Closed
17228.86,behind,434792,2034-07-20,3.18,9677272217339,Mortgage,Quarterly,2023-03-24,Defaulted
63853.26,fight,437166,2031-01-10,4.81,6884120351258,Auto,Annually,2024-04-09,Defaulted
18541.88,act,425485,2049-08-30,6.34,8183848881301,Personal,Annually,2022-03-29,Defaulted
99103.88,unit,403676,2053-03-04,3.89,6242829182233,Personal,Annually,2023-04-21,Defaulted
29420.04,baby,424158,2046-03-31,5.32,5770735883007,Auto,Quarterly,2020-05-25,Defaulted
11746.14,college,426078,2037-01-20,3.14,4695119047669,Mortgage,Quarterly,2021-03-15,Closed
79995.51,old,416274,2045-04-22,14.96,3185125576270,Auto,Annually,2023-05-15,Defaulted
14784.56,maintain,425183,2050-05-02,13.19,6501104031067,Personal,Quarterly,2024-03-22,Defaulted
42619.61,society,408344,2039-08-02,7.94,5417522346121,Auto,Monthly,2020-07-19,Active
95483.62,political,403659,2046-09-08,10.88,2417348127769,Personal,Quarterly,2021-04-30,Closed
48002.61,style,404417,2037-05-17,5.05,2716602246926,Personal,Monthly,2021-07-30,Defaulted
92290.52,artist,445304,2038-07-24,14.53,7096434858308,Mortgage,Annually,2023-02-03,Closed
42751.72,floor,402754,2033-08-29,8.56,5100028572043,Personal,Quarterly,2023-07-27,Defaulted
55941.47,radio,406971,2041-10-27,11.73,4524699202672,Mortgage,Quarterly,2020-07-03,Defaulted
22576.67,pattern,446443,2027-12-04,12,6835961026834,Auto,Annually,2023-01-10,Defaulted
49585.86,color,415906,2043-01-01,7.47,8831186400233,Personal,Monthly,2022-03-25,Defaulted
74288.5,official,443740,2025-09-24,12.81,7065349874065,Personal,Monthly,2023-01-05,Defaulted
89100.6,statement,416388,2037-01-01,8.55,1155170633256,Auto,Annually,2021-04-10,Defaulted
58969.31,black,426173,2049-02-04,3.17,3653265341102,Personal,Quarterly,2024-03-11,Defaulted
17586.21,thing,432749,2054-01-01,12.44,3279209260793,Auto,Monthly,2022-03-01,Closed
95789.27,matter,442919,2041-07-05,3.14,3021075639460,Auto,Quarterly,2021-11-15,Defaulted
96941.39,choice,440749,2048-08-07,8.63,7214177686204,Auto,Monthly,2022-05-26,Defaulted
80276.38,quality,401581,2038-07-29,5.04,5029171609685,Auto,Quarterly,2021-10-02,Defaulted
76380.07,lot,427592,2032-06-10,3.26,5004304788392,Auto,Monthly,2023-02-08,Active
71329.18,treat,411989,2041-12-16,10.95,7209831921554,Personal,Monthly,2021-12-10,Active
76163.1,enter,411793,2037-11-25,5.04,7483446881453,Mortgage,Annually,2021-01-20,Closed
85477.73,similar,448367,2025-08-17,11.52,4159460656565,Auto,Monthly,2023-01-12,Active
12041.79,run,400198,2034-02-13,3.16,3101535477270,Personal,Quarterly,2022-11-17,Active
86735.69,blood,412231,2036-08-24,10.06,9596054880230,Personal,Quarterly,2023-07-07,Active
77780.64,bring,407084,2037-11-12,10.57,5683897317299,Auto,Annually,2020-06-13,Defaulted
83458.89,huge,424383,2028-09-25,3.62,9013504579304,Personal,Quarterly,2022-07-30,Defaulted
5520.25,talk,437789,2032-02-29,14.78,2169417785405,Mortgage,Annually,2020-01-21,Active
19922.17,structure,427618,2041-06-10,11.34,5870945329476,Personal,Annually,2020-03-28,Active
46504.81,head,412728,2041-03-09,6.04,4225913995328,Mortgage,Monthly,2022-09-04,Active
64181.35,serious,405030,2053-06-21,7.97,3826294550575,Mortgage,Quarterly,2020-03-17,Defaulted
72535.12,artist,413792,2049-07-31,13.54,3187783023677,Personal,Monthly,2022-12-09,Active
90487.52,large,422137,2031-06-14,13.17,3883815934348,Mortgage,Quarterly,2021-03-30,Defaulted
38496.78,Democrat,417072,2026-08-21,2.59,5344595790163,Auto,Monthly,2021-04-13,Closed
80922.87,close,400182,2049-01-22,8.26,3244569175235,Auto,Annually,2022-04-07,Defaulted
54941.99,his,449617,2028-01-22,4.94,3001256288533,Auto,Quarterly,2023-06-22,Closed
66052.37,room,412229,2033-10-23,10.62,9143790188289,Auto,Quarterly,2021-07-26,Active
57724.96,key,436058,2036-08-15,8.83,6051758903269,Auto,Monthly,2021-10-22,Active
42900.51,heart,429886,2038-02-05,10.02,3579941207158,Personal,Quarterly,2021-12-09,Defaulted
26433.32,future,427909,2040-04-19,6.51,6748274836731,Mortgage,Quarterly,2024-01-12,Active
12924.38,rate,443287,2026-06-30,11.15,9139099988172,Personal,Monthly,2022-08-09,Defaulted
33341.73,director,410819,2038-06-10,7.65,4434134715613,Personal,Annually,2021-10-22,Closed
91481.79,local,435494,2035-04-25,8.81,6116919940658,Personal,Monthly,2022-04-19,Closed
28164.28,PM,416958,2029-11-22,14.62,6932021624309,Mortgage,Annually,2022-06-10,Closed
30554.19,I,420660,2041-06-26,8.52,1357787310016,Auto,Quarterly,2022-05-30,Closed
66954.42,or,424986,2031-11-02,6.6,7025248645787,Auto,Quarterly,2022-02-09,Active
79425.31,who,405310,2032-02-24,13.25,5546419618783,Auto,Quarterly,2023-03-21,Closed
5799.32,Republican,417548,2045-04-23,6.78,3092181655770,Auto,Annually,2023-09-13,Defaulted
8982.47,executive,438253,2026-04-15,9.26,5462814717896,Mortgage,Monthly,2022-03-05,Closed
21917.48,now,429117,2054-07-14,14.04,1465446629351,Mortgage,Annually,2020-11-12,Closed
52046.52,certain,424653,2037-01-03,12.72,8718385385248,Mortgage,Monthly,2021-11-30,Active
11128.92,when,415312,2042-10-02,14.41,6824541230230,Auto,Quarterly,2020-12-25,Closed
55700.8,trip,436261,2053-02-27,11.31,5922176912015,Auto,Quarterly,2024-03-12,Defaulted
52079.9,defense,440414,2047-03-09,7.24,9522252193937,Auto,Monthly,2023-01-12,Defaulted
93738.58,than,431675,2046-08-12,5.37,6210544782043,Mortgage,Annually,2022-10-31,Closed
27187.31,wife,437436,2027-11-17,6.09,4116727746675,Personal,Annually,2021-08-20,Defaulted
28317.02,commercial,442866,2049-09-21,15,6864759340827,Personal,Annually,2020-09-26,Closed
96876.93,improve,414901,2031-09-14,5.52,6656863652204,Auto,Annually,2022-04-10,Closed
13733.18,of,432312,2031-05-31,5.65,9612918309635,Personal,Monthly,2022-01-10,Closed
56779.58,report,433620,2053-04-06,8.11,3443890201583,Personal,Annually,2022-10-18,Closed
47452.56,boy,408331,2050-11-21,13.41,9377460502602,Personal,Quarterly,2023-09-22,Closed
72396.98,ground,433778,2051-10-26,14.28,1533121210690,Mortgage,Annually,2022-08-12,Active
12506.83,late,447100,2052-06-17,14.4,2855199297549,Auto,Quarterly,2020-02-07,Active
27619.08,house,427523,2046-07-23,6.95,5727005038954,Auto,Monthly,2022-09-17,Active
60656.61,big,414695,2041-02-05,12.23,5976244010149,Auto,Annually,2020-05-14,Active
12720.18,hard,405610,2044-06-24,8.23,3680898192361,Mortgage,Monthly,2022-09-17,Closed
23817.17,physical,447117,2028-10-25,12.19,8149320369505,Personal,Quarterly,2020-05-31,Closed
10304.4,book,410279,2042-05-15,8.49,3827786904528,Personal,Annually,2020-04-24,Defaulted
49509.58,skill,443462,2042-08-26,13.71,8269192732228,Mortgage,Annually,2020-12-16,Closed
75541.42,however,439693,2039-02-01,5.65,5482871811348,Personal,Quarterly,2020-06-07,Defaulted
37197.14,provide,411511,2028-01-12,6.78,4417064403514,Mortgage,Monthly,2024-02-26,Defaulted
16988.7,realize,434459,2036-01-27,5.52,3312151975685,Personal,Annually,2022-05-09,Defaulted
50568.13,which,439351,2034-03-15,3.19,9716619394273,Mortgage,Monthly,2024-01-02,Closed
72989.79,seven,428902,2026-01-01,13.73,5336355262428,Mortgage,Quarterly,2021-09-24,Active
40156.76,light,425197,2053-12-15,2.82,2005678705996,Mortgage,Quarterly,2023-07-18,Closed
85616.92,off,427751,2027-01-04,11.26,8904182430007,Auto,Monthly,2023-07-10,Closed
90278.94,low,417937,2038-06-01,4.33,6007812987214,Personal,Monthly,2024-04-19,Defaulted
70101.23,continue,415398,2037-02-28,9.64,2985854198931,Mortgage,Annually,2023-01-04,Active
10130.19,still,406062,2033-03-02,11.58,3952994662550,Mortgage,Monthly,2020-09-12,Closed
54640.27,yard,424268,2036-07-27,3.13,3641041931825,Mortgage,Annually,2021-10-05,Closed
42127.96,serious,404080,2029-05-27,3.21,3319766645908,Personal,Monthly,2021-03-06,Closed
80299.62,hotel,429821,2052-09-16,9.44,1068983276469,Mortgage,Monthly,2020-08-26,Active
6209.8,issue,407178,2053-02-26,11.63,9100305331224,Personal,Annually,2023-05-01,Closed
29142.3,last,444255,2037-01-20,10.8,6269097314117,Mortgage,Monthly,2020-07-16,Closed
90349.57,born,421052,2048-02-19,11.22,2378206872231,Auto,Quarterly,2021-02-22,Defaulted
74995.78,hit,448535,2052-02-10,5.85,9201476866596,Auto,Monthly,2021-05-21,Active
64780.64,image,413319,2035-12-14,14.41,6494809875040,Personal,Quarterly,2024-03-05,Active
65634.67,middle,438420,2037-10-05,7.66,6967967514103,Personal,Quarterly,2022-11-15,Defaulted
83917.12,deep,411118,2043-06-24,12.83,4523314087702,Mortgage,Monthly,2023-10-10,Closed
36226.33,civil,428135,2051-09-27,12.79,9982464436313,Personal,Monthly,2022-06-23,Closed
40579.67,president,438189,2037-03-29,3.08,3961461143603,Mortgage,Monthly,2023-02-08,Defaulted
62799.19,brother,419762,2026-09-13,2.8,4716184043488,Mortgage,Quarterly,2024-01-04,Closed
61307.62,suggest,403738,2053-06-10,8.47,6133960891004,Personal,Quarterly,2024-06-14,Defaulted
80930.02,live,441787,2049-11-18,5.58,4868827932319,Personal,Annually,2023-04-25,Defaulted
47532.25,feel,442000,2053-02-20,4.25,9268388028211,Mortgage,Monthly,2022-12-09,Closed
96478.96,notice,401847,2040-01-15,12.12,2829735392337,Mortgage,Annually,2024-06-13,Closed
41678.78,politics,446886,2043-07-17,7.15,7517315840962,Mortgage,Annually,2023-03-18,Defaulted
50549.61,black,439551,2029-01-04,14.25,7275332257023,Personal,Quarterly,2022-06-13,Closed
56546.74,truth,435783,2051-10-14,3.46,7008543921720,Auto,Annually,2022-01-30,Defaulted
19675.31,good,434125,2042-04-26,13.8,6603123599538,Mortgage,Annually,2022-01-12,Closed
51326.09,start,447310,2045-05-18,14.02,1551855795665,Auto,Quarterly,2023-11-15,Closed
68857.08,art,410532,2053-12-19,6.32,1414260353332,Mortgage,Annually,2023-09-10,Active
10524.54,concern,402580,2026-01-14,8.85,5386592596701,Personal,Annually,2022-07-15,Closed
65657.3,fill,423061,2044-10-03,10.8,9278728662579,Mortgage,Quarterly,2020-06-18,Closed
5306.42,between,416744,2033-01-21,5.13,7545593731341,Auto,Quarterly,2023-05-11,Closed
47945.97,entire,448603,2026-03-27,7.68,6778925513464,Personal,Annually,2021-12-03,Closed
99681.05,food,411628,2039-04-14,4.74,7785546786133,Auto,Annually,2023-08-05,Defaulted
28053.43,economic,425067,2052-02-27,4.95,7362658107909,Mortgage,Annually,2020-11-02,Active
88665.91,role,422457,2037-05-04,5.6,7583646149736,Auto,Quarterly,2021-01-30,Active
20032.98,nature,427359,2047-06-18,12.92,9640270517053,Personal,Annually,2022-06-30,Closed
88109.45,fact,434628,2054-03-16,5.68,5608991978620,Personal,Monthly,2023-08-18,Closed
30446.89,medical,445497,2047-10-19,12.9,9888949031679,Auto,Annually,2023-12-02,Active
24988.56,challenge,430735,2042-08-16,2.78,2685474766757,Auto,Annually,2021-08-17,Defaulted
12401.32,lay,407704,2043-01-18,11.41,2921321275951,Auto,Quarterly,2024-01-05,Closed
51050.72,management,446756,2048-07-12,9.52,2424623887233,Personal,Monthly,2022-10-22,Closed
62544.12,above,418993,2043-08-17,3.42,8026702201256,Personal,Quarterly,2023-10-08,Closed
61099.77,speech,446305,2034-10-17,10.76,3572006451557,Auto,Quarterly,2023-02-14,Closed
18119.08,necessary,436139,2040-03-18,11.13,6755416660748,Personal,Monthly,2022-11-17,Defaulted
49653.56,appear,413078,2043-04-24,5.72,2177963814476,Auto,Monthly,2024-04-15,Active
13337.82,tree,443662,2030-05-03,5.82,9081155844123,Personal,Quarterly,2024-04-01,Active
5211.09,forward,429734,2034-11-25,9.38,4135827690162,Auto,Annually,2021-11-26,Active
86507.77,think,411657,2039-12-28,5.87,5543572899077,Auto,Monthly,2020-11-26,Active
14763.48,clearly,435652,2037-01-17,9.07,5195860517680,Personal,Quarterly,2020-01-12,Closed
61543.19,miss,436959,2041-02-24,5.59,1298253847214,Mortgage,Annually,2020-09-22,Defaulted
42846.71,picture,436745,2028-06-03,3.23,3330434089885,Personal,Quarterly,2020-09-13,Closed
92362.03,social,413303,2027-04-16,5.35,4465814057992,Auto,Annually,2024-07-07,Closed
21276,city,409040,2033-11-17,5.01,5470985668271,Auto,Quarterly,2020-08-13,Active
96656.25,practice,438276,2050-07-02,3,5315052393244,Mortgage,Annually,2022-02-27,Defaulted
64542.09,pressure,416385,2036-03-23,12.33,4577148571635,Mortgage,Quarterly,2021-12-27,Closed
12368.71,college,429138,2029-06-29,11.29,8270385855489,Mortgage,Quarterly,2022-09-12,Defaulted
84238.88,sing,414628,2037-06-09,7.5,9724179334854,Auto,Quarterly,2024-02-16,Defaulted
27971.45,cut,440099,2043-08-16,7.35,9611969529022,Personal,Monthly,2023-01-03,Closed
23714.13,what,444996,2029-06-12,13.68,5821326273415,Mortgage,Quarterly,2021-04-13,Active
30029.95,already,413512,2051-04-01,11.12,4818245847245,Mortgage,Quarterly,2021-01-01,Closed
74802.65,run,444213,2052-03-07,12.15,5418127331470,Personal,Monthly,2020-06-29,Defaulted
48181.21,at,421299,2033-01-07,7.97,7359969436582,Auto,Quarterly,2020-10-05,Defaulted
62704.44,team,438807,2033-05-08,14.72,7786172116627,Personal,Annually,2022-10-21,Closed
48159.35,report,411165,2046-10-07,4.38,7406971598730,Personal,Monthly,2024-01-21,Active
70099.47,receive,420744,2033-05-04,13.58,4063983411270,Personal,Quarterly,2022-12-12,Defaulted
26095.64,season,421348,2029-05-01,11.47,3088634359832,Auto,Annually,2024-02-09,Active
94796.85,response,410781,2025-09-25,7.62,7220103287361,Mortgage,Monthly,2020-07-24,Defaulted
77551.68,industry,432861,2052-09-24,14,6275338776646,Mortgage,Quarterly,2020-01-21,Closed
71072.39,continue,426807,2037-01-03,3.29,9847589784474,Mortgage,Monthly,2021-11-11,Active
67136.45,research,436109,2033-11-10,13.4,4277810245284,Personal,Monthly,2022-03-26,Closed
83477.47,here,412623,2051-02-25,10.6,8983170688060,Personal,Quarterly,2021-04-23,Closed
37212.9,expect,417564,2050-03-21,5.19,7885654266206,Auto,Monthly,2024-04-01,Defaulted
73185.83,hear,427276,2053-06-26,11.26,5234143242818,Mortgage,Quarterly,2022-02-12,Active
28465.59,camera,432720,2046-06-15,6.98,9573275822175,Personal,Quarterly,2020-06-29,Active
94976.01,ground,434910,2030-07-21,3.49,2153285619835,Mortgage,Monthly,2022-02-24,Active
87407.79,class,403434,2044-08-12,9.9,1579858607177,Auto,Annually,2020-11-11,Defaulted
34799.59,than,442336,2039-09-08,6.66,6637190050997,Personal,Annually,2021-04-21,Closed
74837.56,rise,414956,2030-03-23,11,7455150891170,Mortgage,Monthly,2023-07-01,Active
65671.35,little,423551,2026-02-02,13.98,6744763876608,Mortgage,Monthly,2022-11-03,Defaulted
22039.7,cost,422594,2037-02-21,14.6,9787958954024,Mortgage,Quarterly,2022-06-18,Active
26282.11,right,414173,2034-09-07,8.83,3898266072615,Auto,Monthly,2020-06-21,Closed
34871.36,green,431290,2037-05-08,11.2,5968746814683,Personal,Annually,2022-04-07,Defaulted
31567.71,evidence,420801,2028-06-14,12.08,8913863917161,Auto,Annually,2022-03-27,Closed
81803.64,choose,400456,2053-11-05,13.23,3034040429778,Auto,Annually,2023-02-20,Active
41399.14,prove,434353,2037-07-29,6.58,4979799785966,Auto,Quarterly,2022-10-08,Closed
16759.97,door,436066,2026-01-29,5.23,1382132634025,Mortgage,Quarterly,2024-06-07,Closed
81870.19,receive,422329,2032-04-30,9.48,8292806481958,Personal,Annually,2020-12-05,Closed
45022.95,more,419610,2053-09-11,3.51,9702015536158,Personal,Annually,2020-04-18,Defaulted
43941.64,morning,410094,2037-05-24,3.57,3843460670504,Personal,Quarterly,2024-05-14,Defaulted
62662.41,head,406430,2036-07-12,4.37,3303594545930,Mortgage,Monthly,2022-05-07,Active
73723.05,here,401219,2045-08-17,3.25,8194102280793,Personal,Quarterly,2024-02-25,Active
93019.67,want,432406,2043-01-12,11.8,9978364961940,Mortgage,Annually,2023-03-25,Closed
32619.04,together,420890,2035-08-19,4.01,6993999315922,Auto,Annually,2020-05-13,Closed
81113.87,eye,445841,2040-01-25,12.68,9553417271927,Mortgage,Quarterly,2024-05-27,Active
15101.38,political,411941,2049-04-28,11.81,2208109145462,Auto,Quarterly,2023-04-06,Closed
17599.69,north,430822,2026-02-28,6.37,7454201120931,Personal,Monthly,2023-11-12,Defaulted
